clef;VIN;contrat;reference_version_id;code_mcclbp;Marque;Modele;Carrosserie;Carburant;Litre;Boite;Puissance;4RM;DateMEC;KM a date cote;Type;KM_VR;B2C today TTC;Date Cote;B2C futur TTC;ignore;Genre;metal;SurKM;DateVR;DateMEC;PRIX_NEUF_HT;B2B brut TTC;deprec_mensuel;km_vr_comment;date_vr_comment;Profil;Nb Ref;Ref Proba;RPI brut;RPI ambition;ambition;B2B ambition TTC
5142522550002021-09-17 00:00:00;vf7sxbhw6jt633299;5142522;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-18;2160;ref;55000;14835;2018-11-12;9671;;vp;N;0;2021-09-17;2018-09-18;14250;7901;0.988208;;;observable;1;0.8769;0.8170;0.7650;-0.052;7398
5143726550002022-04-01 00:00:00;vf7sxbhw6jt633300;5143726;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-02;1250;ref;55000;14872;2018-11-12;9173;;vp;N;0;2022-04-01;2018-10-02;14250;7494;0.988721;;;observable;1;0.8769;0.8170;0.7675;-0.0495;7040
5144449900002021-10-03 00:00:00;vf7sxbhw6jt633302;5144449;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-04;2220;ref;90000;14833;2018-11-12;9110;;vp;N;0;2021-10-03;2018-10-04;14250;7443;0.986782;;;observable;1;0.8769;0.8170;0.7650;-0.052;6969
5145858750002021-10-10 00:00:00;vf7sxbhw6jt633303;5145858;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-11;1370;ref;75000;14870;2018-11-12;9351;;vp;N;0;2021-10-10;2018-10-11;14250;7640;0.987497;;;observable;1;0.8769;0.8170;0.7651;-0.052;7154
5145824850002021-10-11 00:00:00;vf7sxbhw6jt633307;5145824;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-12;1470;ref;85000;14861;2018-11-12;9179;;vp;N;0;2021-10-11;2018-10-12;14250;7499;0.987028;;;observable;1;0.8769;0.8170;0.7650;-0.052;7022
5146303750002021-10-09 00:00:00;vf7sxbhw6jt634292;5146303;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-10;1440;ref;75000;14861;2018-11-12;9349;;vp;N;0;2021-10-09;2018-10-10;14250;7637;0.987496;;;observable;1;0.8769;0.8169;0.7649;-0.052;7151
5142512650002021-09-19 00:00:00;vf7sxbhw6jt634296;5142512;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-20;2430;ref;65000;14826;2018-11-12;9535;;vp;N;0;2021-09-19;2018-09-20;14250;7790;0.987858;;;observable;1;0.8769;0.8170;0.7650;-0.052;7294
51431311200002020-09-30 00:00:00;vf7sxbhw6jt635811;5143131;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-01;4930;ref;120000;14462;2018-11-12;9497;;vup;N;60200;2020-09-30;2018-10-01;16800;5956;0.982864;;;observable;1;0.8906;0.6271;0.5777;-0.0495;5486
51424841200002020-09-19 00:00:00;vf7sxbhw6jt636742;5142484;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-20;6740;ref;120000;14656;2018-11-12;9728;;vp;N;57600;2020-09-19;2018-09-20;14250;6500;0.983046;;;observable;1;0.8769;0.6682;0.6186;-0.0495;6018
5144460500002021-04-08 00:00:00;vf7sxbhw6jt637753;5144460;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-09;1210;ref;50000;14872;2018-11-12;10032;;vup;N;0;2021-04-08;2018-10-09;14250;7768;0.987243;;;observable;1;0.8769;0.7743;0.7223;-0.052;7246
5143631800002022-04-01 00:00:00;vf7sxbhw6jt639556;5143631;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-02;1820;ref;80000;14847;2018-11-12;8884;;vp;N;0;2022-04-01;2018-10-02;14250;7258;0.988018;;;observable;1;0.8769;0.8170;0.7674;-0.0495;6818
51423801500002020-09-19 00:00:00;vf7sxbhw6jt639557;5142380;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-20;8420;ref;150000;14582;2018-11-12;9646;;vp;N;87600;2020-09-19;2018-09-20;14250;5698;0.982903;;;observable;1;0.8769;0.5907;0.5413;-0.0495;5221
5143147600002021-10-01 00:00:00;vf7sxbhw6jt639559;5143147;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-02;1590;ref;60000;14854;2018-11-12;9589;;vp;N;0;2021-10-01;2018-10-02;14250;7834;0.988102;;;observable;1;0.8769;0.8170;0.7649;-0.052;7335
5145603600002022-04-02 00:00:00;vf7sxbhw6jt639560;5145603;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-03;1320;ref;60000;14871;2018-11-12;9124;;vp;N;0;2022-04-02;2018-10-03;14250;7454;0.988607;;;observable;1;0.8769;0.8170;0.7674;-0.0495;7002
5143123300002021-09-26 00:00:00;vf7sxbhw6jt639561;5143123;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-27;930;ref;30000;14876;2018-11-12;9970;;vp;N;0;2021-09-26;2018-09-27;14250;8146;0.989058;;;observable;1;0.8769;0.8171;0.7651;-0.052;7628
5146851350002021-10-14 00:00:00;vf7sxbhw6jt641362;5146851;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-15;510;ref;35000;14877;2018-11-12;9781;;vp;N;0;2021-10-14;2018-10-15;14250;7991;0.988731;;;observable;1;0.8769;0.8170;0.7650;-0.052;7482
5145255600002021-10-08 00:00:00;vf7sxbhw6jt641363;5145255;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-09;1210;ref;60000;14872;2018-11-12;9577;;vp;N;0;2021-10-08;2018-10-09;14250;7824;0.988113;;;observable;1;0.8769;0.8170;0.7650;-0.052;7326
5142409400002020-09-23 00:00:00;vf7sxbhw6jt641367;5142409;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-24;2030;ref;40000;14840;2018-11-12;10629;;vp;N;0;2020-09-23;2018-09-24;14250;8683;0.986248;;;observable;1;0.8769;0.8169;0.7674;-0.0495;8157
5144585550002021-10-04 00:00:00;vf7sxbhw6jt641368;5144585;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-05;1310;ref;55000;14871;2018-11-12;9638;;vp;N;0;2021-10-04;2018-10-05;14250;7874;0.988241;;;observable;1;0.8769;0.8170;0.7650;-0.052;7373
5144457400002020-09-18 00:00:00;vf7sxbhw6jt643955;5144457;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-19;2300;ref;40000;14830;2018-11-12;10641;;vp;N;0;2020-09-18;2018-09-19;14250;8693;0.986225;;;observable;1;0.8769;0.8169;0.7674;-0.0495;8166
5145797500002021-10-11 00:00:00;vf7sxbhw6jt643958;5145797;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-12;870;ref;50000;14877;2018-11-12;9660;;vp;N;0;2021-10-11;2018-10-12;14250;7892;0.988366;;;observable;1;0.8769;0.8170;0.7650;-0.052;7390
5143171700002022-04-01 00:00:00;vf7sxbhw6jt643964;5143171;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-02;1590;ref;70000;14854;2018-11-12;9019;;vp;N;0;2022-04-01;2018-10-02;14250;7368;0.988356;;;observable;1;0.8769;0.8169;0.7675;-0.0495;6922
5143685900002021-09-30 00:00:00;vf7sxbhw6jt643966;5143685;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-01;2470;ref;90000;14824;2018-11-12;9078;;vp;N;0;2021-09-30;2018-10-01;14250;7417;0.986655;;;observable;1;0.8769;0.8170;0.7650;-0.052;6945
5143558600002021-09-26 00:00:00;vf7sxbhw6jt644751;5143558;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-27;1860;ref;60000;14462;2018-11-12;9335;;vp;N;0;2021-09-26;2018-09-27;15875;7626;0.988034;;;observable;1;0.8906;0.8169;0.7650;-0.052;7141
5145228200002022-04-14 00:00:00;vf7sxbhw6jt644757;5145228;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-15;250;ref;20000;14462;2018-11-12;9352;;vp;N;0;2022-04-14;2018-10-15;15875;7641;0.989922;;;observable;1;0.8906;0.8170;0.7675;-0.0495;7178
5144536250002022-04-03 00:00:00;vf7sxbhw6jt644762;5144536;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-04;530;ref;25000;14462;2018-11-12;9380;;vp;N;0;2022-04-03;2018-10-04;15875;7663;0.989904;;;observable;1;0.8906;0.8170;0.7675;-0.0495;7199
5143694700002021-09-26 00:00:00;vf7sxbhw6jt644765;5143694;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-27;2170;ref;70000;14462;2018-11-12;9173;;vp;N;0;2021-09-26;2018-09-27;15875;7494;0.987561;;;observable;1;0.8906;0.8170;0.7650;-0.052;7017
51443931100002022-04-07 00:00:00;vf7sxbhw6jt644776;5144393;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-08;1980;ref;110000;14462;2018-11-12;8288;;vp;N;800;2022-04-07;2018-10-08;15875;6754;0.987077;;;observable;1;0.8906;0.8149;0.7654;-0.0495;6344
5146106600002022-04-14 00:00:00;vf7sxbhw6jt644836;5146106;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-15;750;ref;60000;14877;2018-11-12;9091;;vp;N;0;2022-04-14;2018-10-15;14250;7427;0.988621;;;observable;1;0.8769;0.8170;0.7675;-0.0495;6977
5145961300002020-10-16 00:00:00;vf7sxbhw6jt644837;5145961;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-17;580;ref;30000;14877;2018-11-12;10602;;vp;N;0;2020-10-16;2018-10-17;14250;8662;0.986486;;;observable;1;0.8769;0.8170;0.7675;-0.0495;8137
5143641400002021-09-26 00:00:00;vf7sxbhw6jt644850;5143641;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-27;1240;ref;40000;14872;2018-11-12;9847;;vp;N;0;2021-09-26;2018-09-27;14250;8044;0.988727;;;observable;1;0.8769;0.8169;0.7649;-0.052;7532
5145795600002021-10-11 00:00:00;vf7sxbhw6jt644852;5145795;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-12;1040;ref;60000;14875;2018-11-12;9570;;vp;N;0;2021-10-11;2018-10-12;14250;7819;0.988117;;;observable;1;0.8769;0.8170;0.7650;-0.052;7321
5144258500002021-10-02 00:00:00;vf7sxbhw6jt644853;5144258;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-03;1280;ref;50000;14871;2018-11-12;9684;;vp;N;0;2021-10-02;2018-10-03;14250;7912;0.98835;;;observable;1;0.8769;0.8170;0.7650;-0.052;7408
5143686900002021-09-30 00:00:00;vf7sxbhw6jt644858;5143686;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-01;2470;ref;90000;14824;2018-11-12;9078;;vp;N;0;2021-09-30;2018-10-01;14250;7417;0.986655;;;observable;1;0.8769;0.8170;0.7650;-0.052;6945
5143683900002021-09-30 00:00:00;vf7sxbhw6jt644862;5143683;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-01;2470;ref;90000;14824;2018-11-12;9078;;vp;N;0;2021-09-30;2018-10-01;14250;7417;0.986655;;;observable;1;0.8769;0.8170;0.7650;-0.052;6945
5144591550002021-10-02 00:00:00;vf7sxbhw6jt644863;5144591;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-10-03;1410;ref;55000;14869;2018-11-12;9643;;vp;N;0;2021-10-02;2018-10-03;14250;7878;0.988238;;;observable;1;0.8769;0.8170;0.7650;-0.052;7377
5142724500002021-09-24 00:00:00;vf7sxbhw6jt644870;5142724;122314;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-25;1640;ref;50000;14853;2018-11-12;9721;;vp;N;0;2021-09-24;2018-09-25;14250;7942;0.98839;;;observable;1;0.8769;0.8170;0.7650;-0.052;7437
5144106700002022-09-04 00:00:00;vf7sxbhw6jt644905;5144106;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-05;2680;ref;70000;14462;2018-11-12;8459;;vp;N;0;2022-09-04;2018-09-05;15792;6911;0.988843;;;observable;1;0.8906;0.8170;0.7675;-0.0495;6492
5144110900002022-09-09 00:00:00;vf7sxbhw6jt644906;5144110;120699;VO-59-44-2-2-1-1.60-75--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;75;N;2018-09-10;3140;ref;90000;14462;2018-11-12;8178;;vp;N;0;2022-09-09;2018-09-10;15792;6681;0.988185;;;observable;1;0.8906;0.8169;0.7674;-0.0495;6276
10391023908900002021-05-24 00:00:00;vf7sxbhy6ht727883;10391023908;122311;VO-59-44-2-2-1-1.60-99--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-05-25;13070;ref;90000;15581;2018-11-12;10174;;vp;N;0;2021-05-24;2018-05-25;16583;8312;0.986864;;;observable;1;0.8929;0.8170;0.7650;-0.052;7783
103984331021000002022-10-03 00:00:00;vf7sxbhy6ht747600;10398433102;120643;VO-59-44-2-2-1-1.60-99--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-10-04;1850;ref;100000;17958;2018-11-12;9267;;vp;Y;0;2022-10-03;2018-10-04;16750;7924;0.986535;;;observable;1;0.8725;0.8551;0.8055;-0.0495;7465
5142335900002021-09-17 00:00:00;vf7sxbhy6jt594101;5142335;122311;VO-59-44-2-2-1-1.60-99--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-09-18;3530;ref;90000;16942;2018-11-12;10145;;vp;Y;0;2021-09-17;2018-09-18;16792;8674;0.985883;;;observable;1;0.8906;0.8550;0.8030;-0.052;8146
5146371900002020-08-29 00:00:00;vf7sxbhy6jt594103;5146371;122311;VO-59-44-2-2-1-1.60-99--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-07-30;11000;ref;90000;15858;2018-11-12;10915;;vp;Y;25000;2020-08-29;2018-07-30;16792;8594;0.984095;;;observable;1;0.8906;0.7874;0.7379;-0.0495;8054
10397145700600002020-08-02 00:00:00;vf7sxbhy6jt602126;10397145700;120595;VO-59-44-2-2-1-1.60-99--GENERATION III-N;CITROEN;C3;BERLINE;DIESEL;1.6;MANUELLE;100;N;2018-08-03;7320;ref;60000;16602;2018-11-12;11514;;vp;N;0;2020-08-02;2018-08-03;17708;9407;0.983795;;;observable;1;0.8906;0.8170;0.7675;-0.0495;8837
5145688300002022-09-20 00:00:00;vf7sxhmmpjt646860;5145688;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-21;820;ref;30000;12455;2018-11-12;9005;;vp;N;0;2022-09-20;2018-09-21;12083;7357;0.993311;;;observable;1;0.9971;0.8170;0.8275;0.0105;7452
10397513502400002022-10-14 00:00:00;vf7sxhmmpjt659146;10397513502;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-15;440;ref;40000;12457;2018-11-12;9085;;vp;N;0;2022-10-14;2018-10-15;12083;7422;0.993601;;;observable;1;0.9971;0.8170;0.8274;0.0105;7517
10397513606400002022-10-14 00:00:00;vf7sxhmmpjt659147;10397513606;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-15;440;ref;40000;12457;2018-11-12;9085;;vp;N;0;2022-10-14;2018-10-15;12083;7422;0.993601;;;observable;1;0.9971;0.8170;0.8274;0.0105;7517
10397513700400002022-10-14 00:00:00;vf7sxhmmpjt659156;10397513700;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-15;440;ref;40000;12457;2018-11-12;9085;;vp;N;0;2022-10-14;2018-10-15;12083;7422;0.993601;;;observable;1;0.9971;0.8170;0.8274;0.0105;7517
10397837302310002020-09-20 00:00:00;vf7sxhmmpjt660434;10397837302;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-21;1700;ref;31000;12457;2018-11-12;10164;;vp;N;0;2020-09-20;2018-09-21;12083;8304;0.991558;;;observable;1;0.9971;0.8170;0.8225;0.0055;8360
10398478700450002021-09-29 00:00:00;vf7sxhmmpjt660442;10398478700;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-27;1390;ref;45000;12457;2018-11-12;9370;;vp;N;0;2021-09-29;2018-09-27;12083;7655;0.992222;;;observable;1;0.9971;0.8170;0.8250;0.008;7730
5146783600002022-04-25 00:00:00;vf7sxhmmpjt660454;5146783;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-26;230;ref;60000;12457;2018-11-12;9123;;vp;N;0;2022-04-25;2018-10-26;12083;7453;0.992848;;;observable;1;0.9971;0.8169;0.8275;0.0105;7549
5146862600002022-04-25 00:00:00;vf7sxhmmpjt660457;5146862;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-26;230;ref;60000;12457;2018-11-12;9123;;vp;N;0;2022-04-25;2018-10-26;12083;7453;0.992848;;;observable;1;0.9971;0.8169;0.8275;0.0105;7549
5145389400002022-10-08 00:00:00;vf7sxhmmpjt660462;5145389;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-09;600;ref;40000;12457;2018-11-12;9096;;vp;N;0;2022-10-08;2018-10-09;12083;7431;0.9936;;;observable;1;0.9971;0.8170;0.8275;0.0105;7527
5146781300002020-10-09 00:00:00;vf7sxhmp6jt612351;5146781;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-10;860;ref;30000;12455;2018-11-12;10376;;vp;N;0;2020-10-09;2018-10-10;12083;8477;0.992624;;;observable;1;0.9971;0.8170;0.8225;0.0055;8534
10398168003300002020-09-17 00:00:00;vf7sxhmp6jt622211;10398168003;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-18;1770;ref;30000;12457;2018-11-12;10193;;vp;N;0;2020-09-17;2018-09-18;12083;8327;0.991644;;;observable;1;0.9971;0.8169;0.8224;0.0055;8383
10398168107600002020-09-17 00:00:00;vf7sxhmp6jt622212;10398168107;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-18;3530;ref;60000;12457;2018-11-12;9538;;vp;N;24000;2020-09-17;2018-09-18;12083;7201;0.98889;;;observable;1;0.9971;0.7550;0.7604;0.0055;7253
10395917500400002023-10-14 00:00:00;vf7sxhmp6jt625567;10395917500;122324;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-10-15;350;ref;40000;12457;2018-11-12;8496;;vp;Y;0;2023-10-14;2018-10-15;12083;7264;0.993779;;;observable;1;0.9971;0.8550;0.8679;0.013;7374
5142653300002020-09-09 00:00:00;vf7sxhmp6jt625662;5142653;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-10;2100;mcclbp;30000;12128;2018-11-12;10007;;vp;N;0;2020-09-09;2018-09-10;13625;8175;0.991899;;;observable;1;0.9975;0.8169;0.8224;0.0055;8230
5142721400002020-09-18 00:00:00;vf7sxhmp6jt625665;5142721;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-19;2300;mcclbp;40000;12128;2018-11-12;9767;;vp;N;4000;2020-09-18;2018-09-19;13625;7879;0.990994;;;observable;1;0.9975;0.8067;0.8122;0.0055;7933
5143663400002020-09-12 00:00:00;vf7sxhmp6jt625667;5143663;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-13;2630;mcclbp;40000;12128;2018-11-12;9782;;vp;N;4000;2020-09-12;2018-09-13;13625;7891;0.990982;;;observable;1;0.9975;0.8067;0.8122;0.0055;7945
5142651300002020-09-18 00:00:00;vf7sxhmp6jt625668;5142651;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-19;1730;mcclbp;30000;12128;2018-11-12;9985;;vp;N;0;2020-09-18;2018-09-19;13625;8158;0.991911;;;observable;1;0.9975;0.8170;0.8225;0.0055;8213
5142713300002020-09-09 00:00:00;vf7sxhmp6jt625673;5142713;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-10;2100;mcclbp;30000;12128;2018-11-12;10007;;vp;N;0;2020-09-09;2018-09-10;13625;8175;0.991899;;;observable;1;0.9975;0.8169;0.8224;0.0055;8230
5143180400002020-09-25 00:00:00;vf7sxhmp6jt625679;5143180;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-26;1920;mcclbp;40000;12128;2018-11-12;9749;;vp;N;4000;2020-09-25;2018-09-26;13625;7863;0.991007;;;observable;1;0.9975;0.8065;0.8121;0.0055;7917
5142654300002020-09-18 00:00:00;vf7sxhmp6jt625683;5142654;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-19;1730;mcclbp;30000;12128;2018-11-12;9985;;vp;N;0;2020-09-18;2018-09-19;13625;8158;0.991911;;;observable;1;0.9975;0.8170;0.8225;0.0055;8213
5146092600002022-09-27 00:00:00;vf7sxhmp6jt640181;5146092;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-28;1360;mcclbp;60000;12128;2018-11-12;8538;;vp;N;0;2022-09-27;2018-09-28;13625;6975;0.992798;;;observable;1;0.9975;0.8169;0.8275;0.0105;7065
5146126600002022-09-27 00:00:00;vf7sxhmp6jt640184;5146126;122325;VO-59-44-1-2-1-1.20-68--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;68;N;2018-09-28;1360;mcclbp;60000;12128;2018-11-12;8538;;vp;N;0;2022-09-27;2018-09-28;13625;6975;0.992798;;;observable;1;0.9975;0.8169;0.8275;0.0105;7065
10397330303900002021-10-23 00:00:00;vf7sxhmrpjt646817;10397330303;122329;VO-59-44-1-2-1-1.20-82--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;82;N;2018-10-24;580;ref;90000;13422;2018-11-12;9096;;vp;N;36000;2021-10-23;2018-10-24;14375;6586;0.989625;;;observable;1;0.8725;0.7241;0.7321;0.008;6659
10397322702100002019-10-04 00:00:00;vf7sxhmrpjt647580;10397322702;131164;VO-59-44-1-2-1-1.20-82--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;82;N;2018-10-05;710;ref;10000;15089;2018-11-12;13411;;vp;Y;0;2019-10-04;2018-10-05;13375;11466;0.990459;;;observable;1;0.8543;0.8550;0.8580;0.003;11506
10397024601100002019-09-19 00:00:00;vf7sxhmrpjt647593;10397024601;131164;VO-59-44-1-2-1-1.20-82--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;82;N;2018-09-18;1170;ref;10000;15008;2018-11-12;12965;;vp;Y;0;2019-09-19;2018-09-18;13292;11085;0.987644;;;observable;1;0.8543;0.8550;0.8580;0.003;11124
10396980309100002019-09-19 00:00:00;vf7sxhmrpjt648784;10396980309;131161;VO-59-44-1-2-1-1.20-82--GENERATION III-N;CITROEN;C3;BERLINE;ESSENCE;1.2;MANUELLE;82;N;2018-09-17;1200;ref;10000;15546;2018-11-12;13430;;vp;N;0;2019-09-19;2018-09-17;15417;10972;0.987644;;;observable;1;0.8543;0.8170;0.8200;0.003;11012
